university,enrollment,first.gen,year,num.courses,faculty,race,other.race,alcohol,social.network,sleep,enough.sleep,exercise,diet,GPA.range,gender,age,disability,PSS_1,PSS_2,PSS_3,PSS_4,PSS_5,PSS_6,PSS_7,PSS_8,PSS_9,PSS_10,RSES_1,RSES_2,RSES_3,RSES_4,RSES_5,RSES_6,RSES_7,RSES_8,RSES_9,RSES_10,GSE_1,GSE_2,GSE_3,GSE_4,GSE_5,GSE_6,GSE_7,GSE_8,GSE_9,GSE_10,LOTR_1,LOTR_3,LOTR_4,LOTR_7,LOTR_9,LOTR_10,SWLS_1,SWLS_2,SWLS_3,SWLS_4,SWLS_5,GSQA_1,GSQA_2,GSQA_3,GSQA_4,GSQA_5,GSQA_6,GSQA_7,GSQB_1,GSQB_2,GSQB_3,GSQB_4,GSQB_5,GSQB_6,GSQB_7,GSQC_1,GSQC_2,GSQC_3,GSQC_4,GSQC_5,GSQC_6,GSQC_7,PSS.total,RSES.total,GSE.total,LOTR.total,SWLS.total,GHQ.total,PSS.help,PSS.eff,GHQa.total,QHQb.total,GHQc.total,replicate,living,covid.test,phys.class,online.class
1,1,2,1,6,3,5,,1,3,2,2,1,2,,female,18,2,4,4,4,0,3,1,3,4,2,4,4,4,2,3,2,3,2,1,0,0,2,2,2,3,3,3,3,3,3,3,3,2,4,3,3,1,3,5,5,6,7,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,29,21,27,16,14,18,10,19,6,5,7,a,,,,
1,"1,5",2,1,5,14,1,,1,3,3,1,1,1,,female,18,2,1,2,2,2,2,2,2,3,1,2,4,4,3,3,3,3,3,2,2,3,4,3,3,3,4,4,4,3,3,3,1,2,4,3,4,4,5,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,30,34,18,24,3,9,10,0,0,3,a,,,,
1,1,2,2,5,3,5,,1,3,2,2,1,1,2,female,20,2,3,3,4,3,2,3,2,3,4,3,3,3,2,3,1,2,2,1,1,1,3,3,3,2,2,3,2,3,3,2,4,1,3,2,2,3,4,5,4,4,3,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,19,26,15,20,16,10,20,2,7,7,a,,,,
1,1,2,1,6,3,6,,1,3,3,1,1,3,,male,18,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,1,3,3,1,1,1,3,3,3,3,3,3,2,3,2,3,2,2,2,2,3,2,4,5,4,4,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,20,20,28,13,20,11,8,12,5,1,5,a,,,,
1,1,2,1,7,6,6,,2,3,3,2,2,2,,female,19,2,3,2,4,3,1,2,3,2,3,3,3,3,2,3,2,3,3,1,1,2,3,3,3,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,26,23,28,11,30,13,9,17,5,7,1,a,,,,
1,1,1,1,4,2,6,,2,1,2,1,1,2,,female,18,2,4,4,4,2,2,3,2,2,4,4,3,3,2,4,3,3,3,1,1,1,3,3,2,3,4,3,2,3,3,4,0,2,4,0,0,1,5,6,6,4,5,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,31,24,30,7,14,12,8,23,5,3,4,a,,,,
1,1,1,1,5,2,3,,1,3,2,2,1,3,,female,18,2,2,2,3,2,2,3,2,3,1,2,3,3,2,2,2,3,3,1,2,2,3,2,3,2,2,3,2,2,3,3,2,2,3,2,1,2,4,5,5,5,5,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,22,23,25,12,16,12,9,13,0,6,6,a,,,,
1,1,2,1,6,2,6,,1,4,2,2,1,1,,female,18,2,4,4,4,2,1,2,2,3,3,3,3,3,1,2,1,2,2,0,1,2,3,1,2,3,2,2,2,2,3,2,1,1,1,0,0,2,4,4,5,3,6,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,28,17,22,5,18,17,8,20,5,6,6,a,,,,
1,1,2,2,6,7,6,,2,4,3,1,2,3,3,female,19,2,2,1,3,1,1,1,2,2,3,1,3,3,2,2,2,3,3,1,2,2,3,2,3,3,3,3,3,3,3,3,2,3,3,3,4,3,2,1,1,2,2,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,17,23,29,18,32,14,6,11,4,6,4,a,,,,
1,1,1,5,7,5,2,,1,3,3,2,1,1,3,female,22,2,1,1,4,2,2,0,2,4,0,0,1,1,3,1,3,1,1,3,3,3,3,3,2,2,2,4,2,2,2,2,2,0,4,2,3,2,7,7,7,7,7,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,16,20,24,13,5,16,10,6,3,7,6,a,,,,
1,1,2,1,6,4,6,,2,3,3,2,1,2,,male,18,2,2,2,3,1,2,1,1,3,2,2,4,3,2,2,2,3,3,2,1,2,3,3,3,3,3,3,3,4,4,3,3,1,1,2,2,3,3,3,2,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,19,24,32,12,24,8,7,12,1,1,6,a,,,,
1,1,2,1,6,3,5,,1,3,2,2,1,2,,female,18,2,1,3,4,1,2,2,2,1,1,2,3,3,0,3,2,3,3,0,1,1,3,2,3,3,3,4,2,3,4,3,2,1,3,1,0,1,4,5,4,2,2,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,19,19,30,8,23,8,6,13,2,5,1,a,,,,
1,1,2,1,6,2,5,,1,3,2,2,1,1,,female,18,2,2,3,2,1,2,2,1,0,2,2,3,3,2,3,3,3,3,0,2,2,3,2,3,2,3,4,3,3,3,2,2,2,3,2,2,2,4,6,5,3,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,24,28,13,15,5,4,13,3,0,2,a,,,,
1,1,2,1,6,3,1,,2,3,2,2,1,2,,female,19,2,3,3,4,3,2,3,3,4,3,3,2,2,2,2,1,1,1,0,1,1,3,3,2,2,2,2,1,1,1,1,3,0,2,0,2,2,5,3,5,3,7,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,31,13,18,9,17,14,12,19,2,5,7,a,,,,
1,1,2,1,6,3,6,,2,3,3,2,1,1,,female,19,2,0,4,4,2,3,3,2,3,3,3,4,3,2,3,3,3,3,2,3,3,2,3,3,2,2,3,3,4,3,3,2,1,1,1,2,3,2,2,2,3,5,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,27,29,28,10,26,11,10,17,1,4,6,a,,,,
1,"1,3",2,1,6,3,8,Middle Eastern ,2,3,3,1,1,3,,female,18,2,3,2,4,1,2,2,2,1,2,2,4,4,3,3,2,4,4,2,1,1,3,2,4,3,3,3,3,3,3,4,3,2,3,2,1,3,4,4,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,21,28,31,14,24,3,6,15,1,1,1,a,,,,
1,1,2,1,6,3,1,,2,3,3,1,1,1,,female,18,2,1,1,2,3,1,1,0,0,2,2,3,3,3,3,3,2,2,0,1,1,3,2,3,3,3,3,3,3,3,3,4,1,3,1,4,3,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,13,21,29,16,32,7,4,9,1,0,6,a,,,,
1,1,2,1,6,3,5,,1,3,2,1,1,3,,female,18,2,2,1,3,1,1,2,2,2,2,1,4,4,3,3,2,3,3,1,1,2,4,3,4,3,3,4,4,3,3,4,3,2,4,2,3,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,26,35,18,30,4,6,11,2,0,2,a,,,,
1,1,1,2,5,3,6,,4,4,3,1,2,3,3,male,19,2,2,1,2,1,1,0,0,1,1,0,3,3,3,3,3,3,3,2,3,3,4,3,4,4,4,4,4,3,3,3,4,2,4,3,3,4,3,3,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,9,29,36,20,22,6,3,6,0,0,6,a,,,,
1,1,2,3,6,3,6,,1,3,3,1,1,1,3,female,20,2,0,1,3,1,2,4,1,2,0,3,2,3,0,4,0,1,2,0,1,1,4,3,3,4,4,4,4,4,4,4,4,2,2,3,3,3,3,2,3,6,6,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,17,14,38,17,20,17,6,11,4,6,7,a,,,,
1,1,2,1,6,4,6,,1,4,1,2,2,2,,female,18,1,2,2,4,0,0,3,1,1,3,3,1,1,3,1,3,1,1,3,3,3,4,4,2,2,2,3,3,4,4,4,1,1,2,1,3,1,6,6,6,6,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,20,32,9,10,19,2,17,6,7,6,a,,,,
1,1,1,1,5,3,5,,1,3,3,1,2,2,,male,19,2,1,2,1,2,2,1,1,1,1,3,2,2,3,3,2,3,2,1,2,1,1,2,3,2,4,4,3,3,3,4,2,2,3,2,2,3,4,3,5,5,5,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,15,21,29,14,18,9,6,9,3,3,3,a,,,,
1,1,2,1,6,3,5,,1,4,2,2,1,1,,female,18,2,2,3,3,2,2,3,2,2,3,3,2,3,2,3,1,3,2,1,1,2,2,3,2,2,3,3,3,2,3,3,3,1,2,0,2,2,4,5,4,4,4,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,25,20,26,10,19,13,8,17,5,5,3,a,,,,
1,1,2,1,6,3,5,,1,3,2,2,1,1,,female,18,2,2,3,4,3,4,4,2,3,4,4,4,3,1,2,1,2,2,0,0,0,3,4,3,3,2,3,3,3,3,3,2,1,0,2,0,1,5,6,6,6,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,33,15,30,6,12,19,12,21,6,7,6,a,,,,
1,1,2,1,6,12,6,,1,3,2,2,1,2,,female,18,2,2,3,3,1,2,1,0,2,1,1,4,4,2,3,3,4,3,0,2,2,3,1,2,3,3,4,2,3,3,3,3,2,3,3,2,4,2,3,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,27,27,17,28,3,5,11,2,0,1,a,,,,
1,1,1,1,6,3,5,,2,3,1,2,2,3,,female,18,2,3,3,4,4,3,1,3,3,3,4,3,3,1,1,2,2,2,1,1,1,2,3,2,3,3,3,4,3,3,2,1,3,2,2,2,1,6,5,5,4,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,31,17,28,11,18,16,13,18,6,6,4,a,,,,
1,1,2,1,5,3,5,,1,4,3,1,1,3,,female,18,2,1,3,4,1,2,3,1,1,1,3,3,3,2,3,1,2,2,1,1,1,3,3,3,3,3,4,3,3,3,3,1,3,3,1,1,3,5,3,3,3,3,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,20,19,31,12,23,10,5,15,4,5,1,a,,,,
1,1,2,1,7,12,6,,2,3,2,2,1,2,,female,25,2,3,3,4,3,3,3,2,3,2,4,3,3,2,3,2,3,2,1,1,1,3,3,3,3,3,3,3,3,3,3,2,1,3,2,1,1,6,6,6,6,7,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,30,21,30,10,9,18,11,19,5,7,6,a,,,,
1,1,2,1,6,12,6,,2,4,3,2,1,2,,female,18,2,4,2,4,0,1,2,2,2,1,2,4,4,3,2,3,3,3,2,2,1,3,3,4,2,3,3,4,3,4,3,2,3,4,2,1,3,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,20,27,32,15,35,7,5,15,5,1,1,a,,,,
1,1,2,3,5,3,6,,3,4,2,2,3,2,2,male,20,2,1,2,3,1,3,1,1,1,1,1,3,2,1,3,3,3,2,2,2,2,3,3,3,4,4,3,4,2,2,3,3,2,3,3,2,2,3,4,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,15,23,31,15,27,7,6,9,0,2,5,a,,,,
1,1,2,1,7,6,7,,1,3,2,2,1,2,,female,19,2,2,2,3,2,2,2,1,1,3,3,3,3,2,3,2,3,3,1,1,1,3,2,3,2,3,4,3,3,3,3,2,1,4,2,3,3,2,3,3,5,6,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,21,22,29,15,21,17,6,15,6,5,6,a,,,,
1,1,2,1,6,3,6,,2,3,3,2,2,2,,male,18,2,1,1,2,1,2,1,1,2,1,2,4,4,3,3,3,4,4,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,14,33,31,16,32,7,6,8,2,0,5,a,,,,
1,1,2,1,6,3,2,,1,3,2,2,1,1,,female,19,2,3,3,3,3,3,2,3,3,3,3,2,3,1,2,0,1,1,1,1,1,2,3,2,2,3,3,3,3,3,3,2,1,1,1,0,1,6,2,3,3,7,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,29,13,27,6,19,17,12,17,4,6,7,a,,,,
1,1,2,1,6,6,6,,1,3,2,2,1,3,,female,20,2,0,0,3,2,3,2,2,3,0,3,3,3,2,3,1,2,2,1,2,1,4,3,3,4,3,3,4,3,3,3,2,1,2,2,1,2,4,4,4,5,5,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,18,20,33,10,18,17,10,8,6,4,7,a,,,,
1,1,2,1,6,3,5,,1,3,2,2,1,2,,female,18,2,3,3,3,2,2,2,1,3,1,2,3,3,2,2,1,3,2,1,0,0,2,2,3,3,3,3,2,2,2,2,1,1,1,2,2,1,6,6,6,3,6,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,22,17,24,8,13,12,8,14,4,2,6,a,,,,
1,1,1,1,6,2,6,,1,2,3,1,2,2,,male,19,2,2,2,3,2,3,2,2,1,1,3,3,3,2,3,0,2,1,1,2,1,3,3,2,2,2,3,2,2,3,3,0,3,1,2,1,2,7,4,7,7,7,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,21,18,25,9,8,10,8,13,1,4,5,a,,,,
1,1,2,1,6,6,2,,2,3,2,2,1,3,,female,19,2,3,3,3,1,1,3,1,1,3,3,4,4,0,4,0,4,4,0,0,0,3,4,3,3,3,3,3,3,3,3,1,3,2,4,4,0,5,5,5,5,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,22,20,31,14,15,14,4,18,6,7,1,a,,,,
1,1,1,1,6,2,"4,5",,1,3,2,2,1,2,,female,18,3,3,2,3,1,1,2,2,3,2,4,3,2,2,3,1,2,2,0,0,0,2,2,3,3,3,3,2,2,3,3,3,1,1,0,1,2,6,5,5,6,6,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,23,15,26,8,12,17,7,16,5,6,6,a,,,,
1,1,2,1,6,3,1,,2,3,2,1,2,3,,male,18,2,2,2,3,3,2,2,3,2,2,3,4,3,2,3,2,3,4,1,2,2,3,3,3,2,3,3,2,3,3,2,3,3,2,4,3,2,1,2,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,26,27,17,29,2,10,14,0,1,1,a,,,,
1,1,2,1,7,6,5,,1,2,2,2,1,2,,female,18,2,1,2,1,2,2,3,1,2,1,2,3,2,1,3,1,2,1,1,1,1,2,2,2,3,2,3,3,3,3,3,2,2,3,2,1,2,6,5,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,17,16,26,12,11,5,7,10,1,0,4,a,,,,
1,1,2,2,6,3,7,,1,2,2,2,1,1,3,female,19,2,3,4,4,2,3,3,3,3,3,3,3,3,2,3,2,2,3,1,1,1,3,2,2,2,2,3,2,2,3,2,2,1,2,1,2,2,6,6,6,5,6,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,31,21,23,10,11,15,11,20,3,6,6,a,,,,
1,1,1,1,5,3,5,,1,3,2,2,1,1,,female,18,2,4,4,3,0,3,3,3,3,4,3,3,3,1,2,2,2,2,1,1,1,3,2,3,2,2,2,2,2,3,3,3,2,1,1,1,1,6,4,3,4,7,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,30,18,24,9,16,18,9,21,5,6,7,a,,,,
1,1,2,1,6,3,1,,1,3,2,2,1,1,,male,19,2,2,2,3,2,3,2,3,3,2,3,3,3,1,3,1,2,2,1,1,1,2,2,2,2,3,3,3,3,3,2,2,1,3,0,2,2,6,4,4,4,5,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,25,18,25,10,17,17,11,14,4,7,6,a,,,,
1,1,2,1,6,3,6,,2,4,3,2,2,2,,female,19,2,1,1,2,2,1,2,1,2,1,3,3,3,2,3,3,3,3,2,3,3,3,3,2,2,3,3,2,3,2,3,2,3,3,3,3,4,4,3,3,4,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,16,28,26,18,24,7,6,10,4,0,3,a,,,,
1,1,2,1,6,3,5,,1,3,2,1,1,2,,female,18,2,3,0,4,3,2,3,3,3,3,4,3,4,2,3,2,3,3,1,0,2,3,2,2,3,3,3,4,3,3,4,2,1,2,2,1,1,6,7,6,6,6,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,28,23,30,9,9,16,11,17,4,6,6,a,,,,
1,1,2,1,6,1,6,,1,3,3,1,1,2,,female,18,2,0,1,2,1,1,1,1,2,1,0,4,4,3,4,3,3,3,2,3,3,4,3,4,3,3,4,3,3,3,3,0,4,3,2,2,3,2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,10,32,33,14,29,4,5,5,1,0,3,a,,,,
1,1,1,2,6,3,6,,1,4,2,2,1,1,3,unknown,20,2,4,4,4,4,3,4,1,2,4,4,3,3,2,3,2,3,2,1,1,1,3,3,2,3,4,4,3,3,3,3,3,1,3,1,2,1,7,6,5,3,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,34,21,31,11,18,18,10,24,5,7,6,a,,,,
1,1,2,1,6,2,6,,1,1,2,1,2,3,,female,18,2,2,4,2,3,2,2,2,1,2,2,3,3,2,3,1,2,2,0,0,0,4,3,3,1,2,4,2,2,3,3,3,2,3,3,3,2,6,5,5,3,7,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,22,16,27,16,14,10,8,14,2,2,6,a,,,,
1,1,2,1,6,3,5,,6,3,2,1,1,2,,female,18,2,1,2,4,1,2,4,3,4,1,4,4,4,2,3,2,3,3,2,2,2,4,2,4,3,3,3,3,3,3,3,0,1,0,0,1,2,4,2,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,26,27,31,4,27,9,10,16,2,0,7,a,,,,
1,1,2,1,6,2,6,,2,3,3,1,1,3,,female,19,2,2,3,3,1,2,2,1,2,2,1,2,3,2,3,2,4,3,1,1,3,2,3,2,3,3,3,3,3,3,3,3,2,3,2,3,4,3,2,2,2,4,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,19,24,28,17,27,15,6,13,3,5,7,a,,,,
1,1,2,2,6,3,4,,1,3,2,2,1,2,2,female,19,2,4,4,4,4,4,4,4,4,4,4,1,2,1,2,0,1,1,0,0,0,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,7,7,7,7,7,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,8,19,0,5,20,16,24,6,7,7,a,,,,
1,1,1,1,6,2,8,Latin American,1,3,2,2,1,2,,female,18,2,0,1,2,1,0,3,2,3,0,1,1,2,1,4,1,2,1,2,1,0,2,2,2,2,2,2,2,2,2,2,4,2,1,2,0,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,13,15,20,12,35,16,6,7,6,7,3,a,,,,
1,1,2,1,7,5,6,,1,4,2,2,1,2,,male,19,2,4,4,4,4,2,4,4,2,4,4,4,4,1,3,1,2,3,0,0,0,3,4,4,2,3,3,3,3,3,3,1,1,2,0,0,1,3,3,6,2,6,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,36,18,31,5,20,18,12,24,5,7,6,a,,,,
1,1,2,1,6,2,6,,2,3,3,1,1,1,,female,18,1,3,2,3,2,2,3,3,2,3,3,3,3,2,3,2,3,2,1,0,0,3,3,2,2,2,3,2,2,2,3,2,1,4,3,3,3,4,4,5,4,2,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,26,19,24,16,21,13,9,17,2,4,7,a,,,,
1,1,1,1,6,3,7,,2,3,2,1,1,1,,female,18,2,4,4,4,4,4,4,2,4,3,4,1,1,0,3,1,1,1,1,0,0,3,2,1,1,2,3,2,2,3,3,1,2,1,1,1,2,6,2,7,4,6,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,9,22,8,15,19,14,23,5,7,7,a,,,,
1,1,2,1,5,3,6,,1,3,2,2,2,3,,female,19,2,1,0,2,1,1,2,1,1,2,1,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,12,28,30,16,25,5,4,8,1,0,4,a,,,,
1,1,3,1,6,3,5,,1,3,2,2,1,2,,female,18,2,2,2,3,2,2,2,2,1,2,2,4,4,3,3,3,4,4,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,4,2,4,2,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20,34,28,17,27,2,7,13,0,1,1,a,,,,
1,1,3,1,6,1,6,,1,3,3,2,1,2,,female,18,2,1,2,2,1,2,1,1,1,2,0,4,4,3,3,3,3,3,2,3,3,4,3,4,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,13,31,32,11,31,8,5,8,1,2,5,a,,,,
1,1,2,1,6,3,6,,2,3,3,1,2,3,,female,18,2,3,3,4,3,1,3,3,1,2,3,3,3,2,3,2,3,3,3,1,2,3,2,3,2,3,3,3,4,4,3,1,1,2,2,3,2,4,5,2,3,6,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,26,25,30,11,20,11,8,18,4,3,4,a,,,,
1,1,3,4,3,3,"4,5",,1,2,2,2,1,3,1,male,22,2,2,3,4,2,3,4,3,4,3,4,3,3,1,3,1,3,2,1,1,0,3,4,3,3,3,4,3,3,3,4,1,0,2,3,2,3,3,6,2,2,7,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,32,18,33,11,20,15,12,20,4,4,7,a,,,,
1,1,1,1,6,4,6,,3,4,3,1,2,3,,male,18,2,1,1,2,1,2,2,2,1,2,2,4,3,2,3,2,3,3,3,3,3,3,2,3,3,4,3,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,29,31,18,30,1,6,10,0,0,1,a,,,,
1,1,2,1,6,3,5,,1,3,2,2,1,1,,male,18,2,2,3,3,1,3,2,2,1,3,3,4,4,0,4,3,4,4,0,2,1,3,3,3,3,3,3,4,4,3,4,3,2,3,3,1,3,3,3,1,2,2,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,23,26,33,15,29,9,7,16,2,6,1,a,,,,
1,1,2,1,6,3,8,Hispanic,3,4,3,2,2,3,,unknown,18,2,3,3,4,1,2,2,2,2,1,1,4,4,3,4,3,4,4,3,3,3,3,3,4,4,4,3,3,3,4,4,2,2,4,3,2,4,2,2,2,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,21,35,35,17,29,7,7,14,2,1,4,a,,,,
1,1,2,1,6,3,4,,1,4,2,2,1,2,,female,18,2,1,1,3,0,0,1,0,2,1,1,4,4,3,4,3,4,4,1,2,3,4,3,4,4,4,4,4,4,4,4,3,2,4,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,39,18,30,0,2,8,0,0,0,a,,,,
1,1,2,1,6,3,1,,1,3,2,2,2,3,,male,18,2,2,2,3,1,2,1,1,1,2,2,3,3,2,3,0,3,3,2,1,2,3,4,3,3,2,3,3,2,3,3,3,3,4,3,2,3,2,2,2,4,3,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,17,22,29,18,27,7,5,12,2,2,3,a,,,,
1,"1,3",2,1,6,3,1,,2,3,2,2,1,2,,female,18,2,3,2,2,2,3,2,1,2,2,2,3,3,1,3,2,3,3,1,0,1,3,2,3,4,3,3,4,3,3,4,1,2,1,1,3,3,3,2,2,5,6,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,21,20,32,11,22,13,8,13,4,4,5,a,,,,
1,1,2,1,6,2,"4,7,8",Latino/Spanish,1,4,3,1,1,3,,female,18,2,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,16,30,30,12,20,7,7,9,1,0,6,a,,,,
1,1,3,1,6,3,1,,1,1,1,2,1,1,,female,18,2,2,3,4,3,2,3,3,4,4,3,2,3,2,3,2,2,3,2,1,2,3,1,2,2,3,3,1,2,2,2,3,1,1,2,1,2,4,4,4,3,5,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,31,22,21,10,20,6,12,19,2,3,1,a,,,,
1,3,2,1,6,3,6,,2,3,3,1,1,2,,male,19,2,1,2,2,1,1,1,1,1,1,2,3,3,1,3,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,1,3,2,2,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,24,30,14,27,3,4,9,1,0,2,a,,,,
1,1,2,1,7,6,1,,1,3,2,2,1,2,,female,18,2,3,3,2,2,1,2,1,1,3,2,4,4,2,3,3,4,4,1,1,2,3,3,3,3,2,3,2,3,3,3,2,2,1,1,1,2,2,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,20,28,28,9,34,14,5,15,3,5,6,a,,,,
1,1,2,1,6,3,6,,2,3,3,2,2,2,,male,18,2,2,4,2,2,2,3,2,2,0,2,4,2,2,2,1,2,3,0,1,1,3,2,2,2,2,2,4,2,3,2,2,2,2,2,1,2,2,3,3,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,21,18,24,11,24,9,8,13,3,0,6,a,,,,
